latitude,longitude,elevation,timezone,country,state,county,gid,config
39.61,-104.26,1652,-7,United States,Colorado,Arapahoe,503108,default
39.57,-104.26,1682,-7,United States,Colorado,Arapahoe,503109,default
39.53,-104.26,1728,-7,United States,Colorado,Elbert,503110,default
39.49,-104.26,1763,-7,United States,Colorado,Elbert,503111,default
39.45,-104.26,1786,-7,United States,Colorado,Elbert,503112,default
39.41,-104.26,1800,-7,United States,Colorado,Elbert,503113,default
39.37,-104.26,1814,-7,United States,Colorado,Elbert,503114,default
39.33,-104.26,1834,-7,United States,Colorado,Elbert,503115,default
39.29,-104.26,1865,-7,United States,Colorado,Elbert,503116,default
39.25,-104.26,1889,-7,United States,Colorado,Elbert,503117,default
39.21,-104.26,1876,-7,United States,Colorado,Elbert,503118,default
39.17,-104.26,1905,-7,United States,Colorado,Elbert,503119,default
39.13,-104.26,1939,-7,United States,Colorado,Elbert,503120,default
39.09,-104.26,1925,-7,United States,Colorado,El Paso,503121,default
39.05,-104.26,2018,-7,United States,Colorado,El Paso,503122,default
39.01,-104.26,2053,-7,United States,Colorado,El Paso,503123,default
38.97,-104.26,2062,-7,United States,Colorado,El Paso,503124,default
38.93,-104.26,2028,-7,United States,Colorado,El Paso,503125,default
38.89,-104.26,1955,-7,United States,Colorado,El Paso,503126,default
38.85,-104.26,1910,-7,United States,Colorado,El Paso,503127,default
38.81,-104.26,1880,-7,United States,Colorado,El Paso,503128,default
38.77,-104.26,1878,-7,United States,Colorado,El Paso,503129,default
38.73,-104.26,1834,-7,United States,Colorado,El Paso,503130,default
38.69,-104.26,1786,-7,United States,Colorado,El Paso,503131,default
38.65,-104.26,1752,-7,United States,Colorado,El Paso,503132,default
38.61,-104.26,1705,-7,United States,Colorado,El Paso,503133,default
38.57,-104.26,1654,-7,United States,Colorado,El Paso,503134,default
38.53,-104.26,1644,-7,United States,Colorado,El Paso,503135,default
38.49,-104.26,1641,-7,United States,Colorado,Pueblo,503136,default
38.45,-104.26,1576,-7,United States,Colorado,Pueblo,503137,default
38.41,-104.26,1529,-7,United States,Colorado,Pueblo,503138,default
38.37,-104.26,1483,-7,United States,Colorado,Pueblo,503139,default
38.33,-104.26,1446,-7,United States,Colorado,Pueblo,503140,default
38.29,-104.26,1406,-7,United States,Colorado,Pueblo,503141,default
38.25,-104.26,1379,-7,United States,Colorado,Pueblo,503142,default
38.21,-104.26,1367,-7,United States,Colorado,Pueblo,503143,default
38.17,-104.26,1393,-7,United States,Colorado,Pueblo,503144,default
38.13,-104.26,1415,-7,United States,Colorado,Pueblo,503145,default
38.09,-104.26,1409,-7,United States,Colorado,Pueblo,503146,default
38.05,-104.26,1439,-7,United States,Colorado,Pueblo,503147,default
38.01,-104.26,1444,-7,United States,Colorado,Pueblo,503148,default
37.97,-104.26,1458,-7,United States,Colorado,Pueblo,503149,default
37.93,-104.26,1484,-7,United States,Colorado,Pueblo,503150,default
37.89,-104.26,1495,-7,United States,Colorado,Pueblo,503151,default
37.85,-104.26,1541,-7,United States,Colorado,Pueblo,503152,default
37.81,-104.26,1609,-7,United States,Colorado,Pueblo,503153,default
37.77,-104.26,1644,-7,United States,Colorado,Las Animas,503154,default
37.73,-104.26,1653,-7,United States,Colorado,Las Animas,503155,default
37.69,-104.26,1643,-7,United States,Colorado,Las Animas,503156,default
37.65,-104.26,1667,-7,United States,Colorado,Las Animas,503157,default
37.61,-104.26,1652,-7,United States,Colorado,Las Animas,503158,default
37.57,-104.26,1650,-7,United States,Colorado,Las Animas,503159,default
37.53,-104.26,1691,-7,United States,Colorado,Las Animas,503160,default
37.49,-104.26,1717,-7,United States,Colorado,Las Animas,503161,default
37.45,-104.26,1698,-7,United States,Colorado,Las Animas,503162,default
37.41,-104.26,1697,-7,United States,Colorado,Las Animas,503163,default
37.37,-104.26,1716,-7,United States,Colorado,Las Animas,503164,default
37.33,-104.26,1705,-7,United States,Colorado,Las Animas,503165,default
37.29,-104.26,1716,-7,United States,Colorado,Las Animas,503166,default
37.25,-104.26,1698,-7,United States,Colorado,Las Animas,503167,default
37.21,-104.26,1698,-7,United States,Colorado,Las Animas,503168,default
37.17,-104.26,1727,-7,United States,Colorado,Las Animas,503169,default
37.13,-104.26,1738,-7,United States,Colorado,Las Animas,503170,default
37.09,-104.26,1788,-7,United States,Colorado,Las Animas,503171,default
37.05,-104.26,2022,-7,United States,Colorado,Las Animas,503172,default
37.01,-104.26,2416,-7,United States,Colorado,Las Animas,503173,default
40.97,-104.22,1598,-7,United States,Colorado,Weld,504106,default
40.93,-104.22,1614,-7,United States,Colorado,Weld,504107,default
40.89,-104.22,1569,-7,United States,Colorado,Weld,504108,default
40.85,-104.22,1542,-7,United States,Colorado,Weld,504109,default
40.81,-104.22,1535,-7,United States,Colorado,Weld,504110,default
40.77,-104.22,1534,-7,United States,Colorado,Weld,504111,default
40.73,-104.22,1516,-7,United States,Colorado,Weld,504112,default
40.69,-104.22,1508,-7,United States,Colorado,Weld,504113,default
40.65,-104.22,1528,-7,United States,Colorado,Weld,504114,default
40.61,-104.22,1516,-7,United States,Colorado,Weld,504115,default
40.57,-104.22,1491,-7,United States,Colorado,Weld,504116,default
40.53,-104.22,1448,-7,United States,Colorado,Weld,504117,default
40.49,-104.22,1426,-7,United States,Colorado,Weld,504118,default
40.45,-104.22,1439,-7,United States,Colorado,Weld,504119,default
40.41,-104.22,1426,-7,United States,Colorado,Weld,504120,default
40.37,-104.22,1391,-7,United States,Colorado,Weld,504121,default
40.33,-104.22,1367,-7,United States,Colorado,Weld,504122,default
40.29,-104.22,1373,-7,United States,Colorado,Weld,504123,default
40.25,-104.22,1410,-7,United States,Colorado,Weld,504124,default
40.21,-104.22,1432,-7,United States,Colorado,Weld,504125,default
40.17,-104.22,1438,-7,United States,Colorado,Weld,504126,default
40.13,-104.22,1438,-7,United States,Colorado,Weld,504127,default
40.09,-104.22,1448,-7,United States,Colorado,Weld,504128,default
40.05,-104.22,1485,-7,United States,Colorado,Weld,504129,default
40.01,-104.22,1509,-7,United States,Colorado,Weld,504130,default
39.97,-104.22,1522,-7,United States,Colorado,Adams,504131,default
39.93,-104.22,1530,-7,United States,Colorado,Adams,504132,default
39.89,-104.22,1540,-7,United States,Colorado,Adams,504133,default
39.85,-104.22,1533,-7,United States,Colorado,Adams,504134,default
39.81,-104.22,1536,-7,United States,Colorado,Adams,504135,default
39.77,-104.22,1551,-7,United States,Colorado,Adams,504136,default
39.73,-104.22,1588,-7,United States,Colorado,Arapahoe,504137,default
39.69,-104.22,1607,-7,United States,Colorado,Arapahoe,504138,default
39.65,-104.22,1629,-7,United States,Colorado,Arapahoe,504139,default
39.61,-104.22,1658,-7,United States,Colorado,Arapahoe,504140,default
39.57,-104.22,1683,-7,United States,Colorado,Arapahoe,504141,default
39.53,-104.22,1721,-7,United States,Colorado,Elbert,504142,default
39.49,-104.22,1777,-7,United States,Colorado,Elbert,504143,default
39.45,-104.22,1834,-7,United States,Colorado,Elbert,504144,default
39.41,-104.22,1861,-7,United States,Colorado,Elbert,504145,default
39.37,-104.22,1867,-7,United States,Colorado,Elbert,504146,default
39.33,-104.22,1872,-7,United States,Colorado,Elbert,504147,default
39.29,-104.22,1888,-7,United States,Colorado,Elbert,504148,default
39.25,-104.22,1867,-7,United States,Colorado,Elbert,504149,default
39.21,-104.22,1868,-7,United States,Colorado,Elbert,504150,default
39.17,-104.22,1921,-7,United States,Colorado,Elbert,504151,default
39.13,-104.22,1922,-7,United States,Colorado,Elbert,504152,default
39.09,-104.22,1922,-7,United States,Colorado,El Paso,504153,default
39.05,-104.22,2031,-7,United States,Colorado,El Paso,504154,default
39.01,-104.22,2019,-7,United States,Colorado,El Paso,504155,default
38.97,-104.22,2019,-7,United States,Colorado,El Paso,504156,default
38.93,-104.22,2008,-7,United States,Colorado,El Paso,504157,default
38.89,-104.22,1981,-7,United States,Colorado,El Paso,504158,default
38.85,-104.22,1920,-7,United States,Colorado,El Paso,504159,default
38.81,-104.22,1874,-7,United States,Colorado,El Paso,504160,default
38.77,-104.22,1853,-7,United States,Colorado,El Paso,504161,default
38.73,-104.22,1843,-7,United States,Colorado,El Paso,504162,default
38.69,-104.22,1799,-7,United States,Colorado,El Paso,504163,default
38.65,-104.22,1757,-7,United States,Colorado,El Paso,504164,default
38.61,-104.22,1725,-7,United States,Colorado,El Paso,504165,default
38.57,-104.22,1700,-7,United States,Colorado,El Paso,504166,default
38.53,-104.22,1679,-7,United States,Colorado,El Paso,504167,default
38.49,-104.22,1645,-7,United States,Colorado,Pueblo,504168,default
38.45,-104.22,1584,-7,United States,Colorado,Pueblo,504169,default
38.41,-104.22,1551,-7,United States,Colorado,Pueblo,504170,default
38.37,-104.22,1512,-7,United States,Colorado,Pueblo,504171,default
38.33,-104.22,1480,-7,United States,Colorado,Pueblo,504172,default
38.29,-104.22,1430,-7,United States,Colorado,Pueblo,504173,default
38.25,-104.22,1387,-7,United States,Colorado,Pueblo,504174,default
38.21,-104.22,1357,-7,United States,Colorado,Pueblo,504175,default
38.17,-104.22,1378,-7,United States,Colorado,Pueblo,504176,default
38.13,-104.22,1387,-7,United States,Colorado,Pueblo,504177,default
38.09,-104.22,1393,-7,United States,Colorado,Pueblo,504178,default
38.05,-104.22,1414,-7,United States,Colorado,Pueblo,504179,default
38.01,-104.22,1430,-7,United States,Colorado,Pueblo,504180,default
37.97,-104.22,1453,-7,United States,Colorado,Pueblo,504181,default
37.93,-104.22,1457,-7,United States,Colorado,Pueblo,504182,default
37.89,-104.22,1477,-7,United States,Colorado,Pueblo,504183,default
37.85,-104.22,1521,-7,United States,Colorado,Pueblo,504184,default
37.81,-104.22,1584,-7,United States,Colorado,Pueblo,504185,default
37.77,-104.22,1590,-7,United States,Colorado,Las Animas,504186,default
37.73,-104.22,1587,-7,United States,Colorado,Las Animas,504187,default
37.69,-104.22,1609,-7,United States,Colorado,Las Animas,504188,default
37.65,-104.22,1640,-7,United States,Colorado,Las Animas,504189,default
37.61,-104.22,1667,-7,United States,Colorado,Las Animas,504190,default
37.57,-104.22,1718,-7,United States,Colorado,Las Animas,504191,default
37.53,-104.22,1734,-7,United States,Colorado,Las Animas,504192,default
37.49,-104.22,1705,-7,United States,Colorado,Las Animas,504193,default
37.45,-104.22,1685,-7,United States,Colorado,Las Animas,504194,default
37.41,-104.22,1676,-7,United States,Colorado,Las Animas,504195,default
37.37,-104.22,1682,-7,United States,Colorado,Las Animas,504196,default
37.33,-104.22,1676,-7,United States,Colorado,Las Animas,504197,default
37.29,-104.22,1681,-7,United States,Colorado,Las Animas,504198,default
37.25,-104.22,1705,-7,United States,Colorado,Las Animas,504199,default
37.21,-104.22,1675,-7,United States,Colorado,Las Animas,504200,default
37.17,-104.22,1697,-7,United States,Colorado,Las Animas,504201,default
37.13,-104.22,1722,-7,United States,Colorado,Las Animas,504202,default
37.09,-104.22,1767,-7,United States,Colorado,Las Animas,504203,default
37.05,-104.22,1877,-7,United States,Colorado,Las Animas,504204,default
37.01,-104.22,2043,-7,United States,Colorado,Las Animas,504205,default
40.97,-104.18,1592,-7,United States,Colorado,Weld,505138,default
40.93,-104.18,1612,-7,United States,Colorado,Weld,505139,default
40.89,-104.18,1567,-7,United States,Colorado,Weld,505140,default
40.85,-104.18,1547,-7,United States,Colorado,Weld,505141,default
40.81,-104.18,1544,-7,United States,Colorado,Weld,505142,default
40.77,-104.18,1535,-7,United States,Colorado,Weld,505143,default
40.73,-104.18,1519,-7,United States,Colorado,Weld,505144,default
40.69,-104.18,1519,-7,United States,Colorado,Weld,505145,default
40.65,-104.18,1522,-7,United States,Colorado,Weld,505146,default
40.61,-104.18,1516,-7,United States,Colorado,Weld,505147,default
40.57,-104.18,1519,-7,United States,Colorado,Weld,505148,default
40.53,-104.18,1471,-7,United States,Colorado,Weld,505149,default
40.49,-104.18,1434,-7,United States,Colorado,Weld,505150,default
40.45,-104.18,1440,-7,United States,Colorado,Weld,505151,default
40.41,-104.18,1435,-7,United States,Colorado,Weld,505152,default
40.37,-104.18,1375,-7,United States,Colorado,Weld,505153,default
40.33,-104.18,1362,-7,United States,Colorado,Weld,505154,default
40.29,-104.18,1369,-7,United States,Colorado,Weld,505155,default
40.25,-104.18,1400,-7,United States,Colorado,Weld,505156,default
40.21,-104.18,1436,-7,United States,Colorado,Weld,505157,default
40.17,-104.18,1421,-7,United States,Colorado,Weld,505158,default
40.13,-104.18,1431,-7,United States,Colorado,Weld,505159,default
40.09,-104.18,1454,-7,United States,Colorado,Weld,505160,default
40.05,-104.18,1504,-7,United States,Colorado,Weld,505161,default
40.01,-104.18,1513,-7,United States,Colorado,Weld,505162,default
39.97,-104.18,1513,-7,United States,Colorado,Adams,505163,default
39.93,-104.18,1514,-7,United States,Colorado,Adams,505164,default
39.89,-104.18,1510,-7,United States,Colorado,Adams,505165,default
39.85,-104.18,1517,-7,United States,Colorado,Adams,505166,default
39.81,-104.18,1530,-7,United States,Colorado,Adams,505167,default
39.77,-104.18,1546,-7,United States,Colorado,Adams,505168,default
39.73,-104.18,1585,-7,United States,Colorado,Arapahoe,505169,default
39.69,-104.18,1600,-7,United States,Colorado,Arapahoe,505170,default
39.65,-104.18,1626,-7,United States,Colorado,Arapahoe,505171,default
39.61,-104.18,1660,-7,United States,Colorado,Arapahoe,505172,default
39.57,-104.18,1686,-7,United States,Colorado,Arapahoe,505173,default
39.53,-104.18,1723,-7,United States,Colorado,Elbert,505174,default
39.49,-104.18,1757,-7,United States,Colorado,Elbert,505175,default
39.45,-104.18,1794,-7,United States,Colorado,Elbert,505176,default
39.41,-104.18,1827,-7,United States,Colorado,Elbert,505177,default
39.37,-104.18,1850,-7,United States,Colorado,Elbert,505178,default
39.33,-104.18,1863,-7,United States,Colorado,Elbert,505179,default
39.29,-104.18,1874,-7,United States,Colorado,Elbert,505180,default
39.25,-104.18,1834,-7,United States,Colorado,Elbert,505181,default
39.21,-104.18,1883,-7,United States,Colorado,Elbert,505182,default
39.17,-104.18,1915,-7,United States,Colorado,Elbert,505183,default
39.13,-104.18,1901,-7,United States,Colorado,Elbert,505184,default
39.09,-104.18,1936,-7,United States,Colorado,El Paso,505185,default
39.05,-104.18,2008,-7,United States,Colorado,El Paso,505186,default
39.01,-104.18,1988,-7,United States,Colorado,El Paso,505187,default
38.97,-104.18,1977,-7,United States,Colorado,El Paso,505188,default
38.93,-104.18,1971,-7,United States,Colorado,El Paso,505189,default
38.89,-104.18,1953,-7,United States,Colorado,El Paso,505190,default
38.85,-104.18,1923,-7,United States,Colorado,El Paso,505191,default
38.81,-104.18,1902,-7,United States,Colorado,El Paso,505192,default
38.77,-104.18,1818,-7,United States,Colorado,El Paso,505193,default
38.73,-104.18,1821,-7,United States,Colorado,El Paso,505194,default
38.69,-104.18,1797,-7,United States,Colorado,El Paso,505195,default
38.65,-104.18,1756,-7,United States,Colorado,El Paso,505196,default
38.61,-104.18,1714,-7,United States,Colorado,El Paso,505197,default
38.57,-104.18,1689,-7,United States,Colorado,El Paso,505198,default
38.53,-104.18,1664,-7,United States,Colorado,El Paso,505199,default
38.49,-104.18,1632,-7,United States,Colorado,Pueblo,505200,default
38.45,-104.18,1573,-7,United States,Colorado,Pueblo,505201,default
38.41,-104.18,1543,-7,United States,Colorado,Pueblo,505202,default
38.37,-104.18,1518,-7,United States,Colorado,Pueblo,505203,default
38.33,-104.18,1493,-7,United States,Colorado,Pueblo,505204,default
38.29,-104.18,1466,-7,United States,Colorado,Pueblo,505205,default
38.25,-104.18,1424,-7,United States,Colorado,Pueblo,505206,default
38.21,-104.18,1370,-7,United States,Colorado,Pueblo,505207,default
38.17,-104.18,1353,-7,United States,Colorado,Pueblo,505208,default
38.13,-104.18,1371,-7,United States,Colorado,Pueblo,505209,default
38.09,-104.18,1379,-7,United States,Colorado,Pueblo,505210,default
38.05,-104.18,1401,-7,United States,Colorado,Pueblo,505211,default
38.01,-104.18,1422,-7,United States,Colorado,Pueblo,505212,default
37.97,-104.18,1433,-7,United States,Colorado,Pueblo,505213,default
37.93,-104.18,1439,-7,United States,Colorado,Pueblo,505214,default
37.89,-104.18,1474,-7,United States,Colorado,Pueblo,505215,default
37.85,-104.18,1489,-7,United States,Colorado,Pueblo,505216,default
37.81,-104.18,1531,-7,United States,Colorado,Pueblo,505217,default
37.77,-104.18,1550,-7,United States,Colorado,Pueblo,505218,default
37.73,-104.18,1546,-7,United States,Colorado,Las Animas,505219,default
37.69,-104.18,1585,-7,United States,Colorado,Las Animas,505220,default
37.65,-104.18,1642,-7,United States,Colorado,Las Animas,505221,default
37.61,-104.18,1706,-7,United States,Colorado,Las Animas,505222,default
37.57,-104.18,1748,-7,United States,Colorado,Las Animas,505223,default
37.53,-104.18,1730,-7,United States,Colorado,Las Animas,505224,default
37.49,-104.18,1713,-7,United States,Colorado,Las Animas,505225,default
37.45,-104.18,1683,-7,United States,Colorado,Las Animas,505226,default
37.41,-104.18,1659,-7,United States,Colorado,Las Animas,505227,default
37.37,-104.18,1658,-7,United States,Colorado,Las Animas,505228,default
37.33,-104.18,1655,-7,United States,Colorado,Las Animas,505229,default
37.29,-104.18,1657,-7,United States,Colorado,Las Animas,505230,default
37.25,-104.18,1686,-7,United States,Colorado,Las Animas,505231,default
37.21,-104.18,1683,-7,United States,Colorado,Las Animas,505232,default
37.17,-104.18,1677,-7,United States,Colorado,Las Animas,505233,default
37.13,-104.18,1712,-7,United States,Colorado,Las Animas,505234,default
37.09,-104.18,1757,-7,United States,Colorado,Las Animas,505235,default
37.05,-104.18,1807,-7,United States,Colorado,Las Animas,505236,default
37.01,-104.18,1926,-7,United States,Colorado,Las Animas,505237,default
40.97,-104.14,1595,-7,United States,Colorado,Weld,506171,default
40.93,-104.14,1603,-7,United States,Colorado,Weld,506172,default
40.89,-104.14,1579,-7,United States,Colorado,Weld,506173,default
40.85,-104.14,1567,-7,United States,Colorado,Weld,506174,default
40.81,-104.14,1563,-7,United States,Colorado,Weld,506175,default
40.77,-104.14,1553,-7,United States,Colorado,Weld,506176,default
40.73,-104.14,1522,-7,United States,Colorado,Weld,506177,default
40.69,-104.14,1513,-7,United States,Colorado,Weld,506178,default
40.65,-104.14,1511,-7,United States,Colorado,Weld,506179,default
40.61,-104.14,1509,-7,United States,Colorado,Weld,506180,default
40.57,-104.14,1512,-7,United States,Colorado,Weld,506181,default
40.53,-104.14,1477,-7,United States,Colorado,Weld,506182,default
40.49,-104.14,1436,-7,United States,Colorado,Morgan,506183,default
40.45,-104.14,1414,-7,United States,Colorado,Morgan,506184,default
40.41,-104.14,1397,-7,United States,Colorado,Morgan,506185,default
40.37,-104.14,1372,-7,United States,Colorado,Morgan,506186,default
40.33,-104.14,1354,-7,United States,Colorado,Morgan,506187,default
40.29,-104.14,1369,-7,United States,Colorado,Morgan,506188,default
40.25,-104.14,1383,-7,United States,Colorado,Morgan,506189,default
40.21,-104.14,1400,-7,United States,Colorado,Morgan,506190,default
40.17,-104.14,1409,-7,United States,Colorado,Morgan,506191,default
40.13,-104.14,1424,-7,United States,Colorado,Morgan,506192,default
40.09,-104.14,1448,-7,United States,Colorado,Morgan,506193,default
40.05,-104.14,1474,-7,United States,Colorado,Morgan,506194,default
40.01,-104.14,1476,-7,United States,Colorado,Morgan,506195,default
39.97,-104.14,1481,-7,United States,Colorado,Adams,506196,default
39.93,-104.14,1487,-7,United States,Colorado,Adams,506197,default
39.89,-104.14,1498,-7,United States,Colorado,Adams,506198,default
39.85,-104.14,1508,-7,United States,Colorado,Adams,506199,default
39.81,-104.14,1517,-7,United States,Colorado,Adams,506200,default
39.77,-104.14,1533,-7,United States,Colorado,Adams,506201,default
39.73,-104.14,1573,-7,United States,Colorado,Arapahoe,506202,default
39.69,-104.14,1591,-7,United States,Colorado,Arapahoe,506203,default
39.65,-104.14,1625,-7,United States,Colorado,Arapahoe,506204,default
39.61,-104.14,1642,-7,United States,Colorado,Arapahoe,506205,default
39.57,-104.14,1660,-7,United States,Colorado,Arapahoe,506206,default
39.53,-104.14,1693,-7,United States,Colorado,Elbert,506207,default
39.49,-104.14,1720,-7,United States,Colorado,Elbert,506208,default
39.45,-104.14,1745,-7,United States,Colorado,Elbert,506209,default
39.41,-104.14,1821,-7,United States,Colorado,Elbert,506210,default
39.37,-104.14,1811,-7,United States,Colorado,Elbert,506211,default
39.33,-104.14,1836,-7,United States,Colorado,Elbert,506212,default
39.29,-104.14,1833,-7,United States,Colorado,Elbert,506213,default
39.25,-104.14,1825,-7,United States,Colorado,Elbert,506214,default
39.21,-104.14,1863,-7,United States,Colorado,Elbert,506215,default
39.17,-104.14,1881,-7,United States,Colorado,Elbert,506216,default
39.13,-104.14,1865,-7,United States,Colorado,Elbert,506217,default
39.09,-104.14,1978,-7,United States,Colorado,El Paso,506218,default
39.05,-104.14,1984,-7,United States,Colorado,El Paso,506219,default
39.01,-104.14,1960,-7,United States,Colorado,El Paso,506220,default
38.97,-104.14,1939,-7,United States,Colorado,El Paso,506221,default
38.93,-104.14,1934,-7,United States,Colorado,El Paso,506222,default
38.89,-104.14,1918,-7,United States,Colorado,El Paso,506223,default
38.85,-104.14,1891,-7,United States,Colorado,El Paso,506224,default
38.81,-104.14,1875,-7,United States,Colorado,El Paso,506225,default
38.77,-104.14,1791,-7,United States,Colorado,El Paso,506226,default
38.73,-104.14,1792,-7,United States,Colorado,El Paso,506227,default
38.69,-104.14,1772,-7,United States,Colorado,El Paso,506228,default
38.65,-104.14,1737,-7,United States,Colorado,El Paso,506229,default
38.61,-104.14,1695,-7,United States,Colorado,El Paso,506230,default
38.57,-104.14,1671,-7,United States,Colorado,El Paso,506231,default
38.53,-104.14,1651,-7,United States,Colorado,El Paso,506232,default
38.49,-104.14,1617,-7,United States,Colorado,Pueblo,506233,default
38.45,-104.14,1562,-7,United States,Colorado,Pueblo,506234,default
38.41,-104.14,1532,-7,United States,Colorado,Pueblo,506235,default
38.37,-104.14,1506,-7,United States,Colorado,Pueblo,506236,default
38.33,-104.14,1480,-7,United States,Colorado,Pueblo,506237,default
38.29,-104.14,1441,-7,United States,Colorado,Pueblo,506238,default
38.25,-104.14,1406,-7,United States,Colorado,Pueblo,506239,default
38.21,-104.14,1380,-7,United States,Colorado,Pueblo,506240,default
38.17,-104.14,1344,-7,United States,Colorado,Pueblo,506241,default
38.13,-104.14,1359,-7,United States,Colorado,Pueblo,506242,default
38.09,-104.14,1374,-7,United States,Colorado,Pueblo,506243,default
38.05,-104.14,1395,-7,United States,Colorado,Pueblo,506244,default
38.01,-104.14,1406,-7,United States,Colorado,Pueblo,506245,default
37.97,-104.14,1413,-7,United States,Colorado,Pueblo,506246,default
37.93,-104.14,1439,-7,United States,Colorado,Pueblo,506247,default
37.89,-104.14,1454,-7,United States,Colorado,Pueblo,506248,default
37.85,-104.14,1462,-7,United States,Colorado,Pueblo,506249,default
37.81,-104.14,1483,-7,United States,Colorado,Pueblo,506250,default
37.77,-104.14,1510,-7,United States,Colorado,Pueblo,506251,default
37.73,-104.14,1529,-7,United States,Colorado,Las Animas,506252,default
37.69,-104.14,1568,-7,United States,Colorado,Las Animas,506253,default
37.65,-104.14,1668,-7,United States,Colorado,Las Animas,506254,default
37.61,-104.14,1663,-7,United States,Colorado,Las Animas,506255,default
37.57,-104.14,1707,-7,United States,Colorado,Las Animas,506256,default
37.53,-104.14,1687,-7,United States,Colorado,Las Animas,506257,default
37.49,-104.14,1734,-7,United States,Colorado,Las Animas,506258,default
37.45,-104.14,1690,-7,United States,Colorado,Las Animas,506259,default
37.41,-104.14,1649,-7,United States,Colorado,Las Animas,506260,default
37.37,-104.14,1648,-7,United States,Colorado,Las Animas,506261,default
37.33,-104.14,1646,-7,United States,Colorado,Las Animas,506262,default
37.29,-104.14,1665,-7,United States,Colorado,Las Animas,506263,default
37.25,-104.14,1712,-7,United States,Colorado,Las Animas,506264,default
37.21,-104.14,1695,-7,United States,Colorado,Las Animas,506265,default
37.17,-104.14,1696,-7,United States,Colorado,Las Animas,506266,default
37.13,-104.14,1711,-7,United States,Colorado,Las Animas,506267,default
37.09,-104.14,1761,-7,United States,Colorado,Las Animas,506268,default
37.05,-104.14,1812,-7,United States,Colorado,Las Animas,506269,default
37.01,-104.14,1885,-7,United States,Colorado,Las Animas,506270,default
40.97,-104.1,1630,-7,United States,Colorado,Weld,507205,default
40.93,-104.1,1632,-7,United States,Colorado,Weld,507206,default
40.89,-104.1,1646,-7,United States,Colorado,Weld,507207,default
40.85,-104.1,1640,-7,United States,Colorado,Weld,507208,default
40.81,-104.1,1592,-7,United States,Colorado,Weld,507209,default
40.77,-104.1,1575,-7,United States,Colorado,Weld,507210,default
40.73,-104.1,1528,-7,United States,Colorado,Weld,507211,default
40.69,-104.1,1502,-7,United States,Colorado,Weld,507212,default
40.65,-104.1,1505,-7,United States,Colorado,Weld,507213,default
40.61,-104.1,1500,-7,United States,Colorado,Weld,507214,default
40.57,-104.1,1495,-7,United States,Colorado,Weld,507215,default
40.53,-104.1,1492,-7,United States,Colorado,Weld,507216,default
40.49,-104.1,1444,-7,United States,Colorado,Morgan,507217,default
40.45,-104.1,1417,-7,United States,Colorado,Morgan,507218,default
40.41,-104.1,1391,-7,United States,Colorado,Morgan,507219,default
40.37,-104.1,1355,-7,United States,Colorado,Morgan,507220,default
40.33,-104.1,1352,-7,United States,Colorado,Morgan,507221,default
40.29,-104.1,1374,-7,United States,Colorado,Morgan,507222,default
40.25,-104.1,1382,-7,United States,Colorado,Morgan,507223,default
40.21,-104.1,1393,-7,United States,Colorado,Morgan,507224,default
40.17,-104.1,1404,-7,United States,Colorado,Morgan,507225,default
40.13,-104.1,1425,-7,United States,Colorado,Morgan,507226,default
40.09,-104.1,1443,-7,United States,Colorado,Morgan,507227,default
40.05,-104.1,1461,-7,United States,Colorado,Morgan,507228,default
40.01,-104.1,1462,-7,United States,Colorado,Morgan,507229,default
39.97,-104.1,1473,-7,United States,Colorado,Adams,507230,default
39.93,-104.1,1481,-7,United States,Colorado,Adams,507231,default
39.89,-104.1,1492,-7,United States,Colorado,Adams,507232,default
39.85,-104.1,1507,-7,United States,Colorado,Adams,507233,default
39.81,-104.1,1520,-7,United States,Colorado,Adams,507234,default
39.77,-104.1,1540,-7,United States,Colorado,Adams,507235,default
39.73,-104.1,1555,-7,United States,Colorado,Arapahoe,507236,default
39.69,-104.1,1576,-7,United States,Colorado,Arapahoe,507237,default
39.65,-104.1,1595,-7,United States,Colorado,Arapahoe,507238,default
39.61,-104.1,1612,-7,United States,Colorado,Arapahoe,507239,default
39.57,-104.1,1638,-7,United States,Colorado,Arapahoe,507240,default
39.53,-104.1,1663,-7,United States,Colorado,Elbert,507241,default
39.49,-104.1,1690,-7,United States,Colorado,Elbert,507242,default
39.45,-104.1,1730,-7,United States,Colorado,Elbert,507243,default
39.41,-104.1,1772,-7,United States,Colorado,Elbert,507244,default
39.37,-104.1,1786,-7,United States,Colorado,Elbert,507245,default
39.33,-104.1,1825,-7,United States,Colorado,Elbert,507246,default
39.29,-104.1,1787,-7,United States,Colorado,Elbert,507247,default
39.25,-104.1,1813,-7,United States,Colorado,Elbert,507248,default
39.21,-104.1,1847,-7,United States,Colorado,Elbert,507249,default
39.17,-104.1,1876,-7,United States,Colorado,Elbert,507250,default
39.13,-104.1,1839,-7,United States,Colorado,Elbert,507251,default
39.09,-104.1,1975,-7,United States,Colorado,El Paso,507252,default
39.05,-104.1,1957,-7,United States,Colorado,El Paso,507253,default
39.01,-104.1,1934,-7,United States,Colorado,El Paso,507254,default
38.97,-104.1,1904,-7,United States,Colorado,El Paso,507255,default
38.93,-104.1,1894,-7,United States,Colorado,El Paso,507256,default
38.89,-104.1,1889,-7,United States,Colorado,El Paso,507257,default
38.85,-104.1,1860,-7,United States,Colorado,El Paso,507258,default
